doc_id,page_num,image_file_name,image_path,pdf_file_name,pdf_path,xml_file_name,xml_path,has_pdf,has_xml,page_text,char_count,word_count,source_type,ocr_used,heading_candidates,page_type
2004 rlcs,64,2004 - rlcs-64.png,/kaggle/input/datasets/yomnaahelali/page-image/page_images/2004 - rlcs/2004 - rlcs-64.png,2004 - rlcs.pdf,/kaggle/input/datasets/yomnaahelali/raw-document/2004 - rlcs.pdf,,,1,0,"                                                                                     Department of Transportation District 11 
I-15 RLCS Software Requirements Specification 
 
  
April 21, 2004                                                               Section VID 
page 64 of 66 
 
7 
CLOSE 
WW-Lights 
North End 15 
8 
OPEN 
Gate 5 
North End 15 
 
",354,32,pdf_text,False,"['CLOSE', 'OPEN']",content_page
2004 rlcs,65,2004 - rlcs-65.png,/kaggle/input/datasets/yomnaahelali/page-image/page_images/2004 - rlcs/2004 - rlcs-65.png,2004 - rlcs.pdf,/kaggle/input/datasets/yomnaahelali/raw-document/2004 - rlcs.pdf,,,1,0,"                                                                                     Department of Transportation District 11 
I-15 RLCS Software Requirements Specification 
 
  
April 21, 2004                                                               Section VID 
page 65 of 66 
 
F.12 Unattended Operations (No operator is logged on) 
When no operator is logged on to the system, the status of all devices will continue to be monitored and 
displayed. If a scheduled operational sequence requires an operator to be logged on to confirm each  
step of the operation, an audible alarm will sound to alert the operator to log on to the system. 
",648,82,pdf_text,False,[],content_page
2004 rlcs,66,2004 - rlcs-66.png,/kaggle/input/datasets/yomnaahelali/page-image/page_images/2004 - rlcs/2004 - rlcs-66.png,2004 - rlcs.pdf,/kaggle/input/datasets/yomnaahelali/raw-document/2004 - rlcs.pdf,,,1,0,"                                                                                     Department of Transportation District 11 
I-15 RLCS Software Requirements Specification 
 
  
April 21, 2004                                                               Section VID 
page 66 of 66 
 
Appendix G – Requirements Working Group 
 
Position 
Name 
Company/Department 
 
Stakeholder 
Ross Cather 
Department of Transportation – Chief of 
Traffic Special Studies 
 
Stakeholder 
Lawrence Emerson 
Department of Transportation – Traffic 
Operations 
 
Stakeholder 
Harrison Makau 
Department of Transportation – Software 
 
Stakeholder 
Don Day 
Department of Transportation Software 
 
Stakeholder 
Dave Dutcher 
Department of Transportation – 
Communications 
 
Stakeholder 
Anupkumar Khant 
Department of Transportation – Traffic 
Operations 
 
Stakeholder 
Brian Pecus 
Department of Transportation – Traffic 
Operations 
 
Stakeholder 
David Pham 
Department of Transportation – Software 
 
Consultant 
Karen Thurston 
VIP 
 
Consultant 
Fred Wood 
VIP 
 
 
 
 
 
 
 
",1067,106,pdf_text,False,"['Appendix G – Requirements Working Group', 'VIP', 'VIP']",appendix_page
2004 rlcs scanned,1,2004 - rlcs - scanned-01.png,/kaggle/input/datasets/yomnaahelali/page-image/page_images/2004 - rlcs - scanned/2004 - rlcs - scanned-01.png,2004 - rlcs - scanned.pdf,/kaggle/input/datasets/yomnaahelali/raw-document/2004 - rlcs - scanned.pdf,,,1,0,"RFP DOT-2040 Section VI.D
@tans
State of California
Department of Transportation District 11
1+-15 Reversible Lane Control System (1-15 RLCS) Application Software Requirements Specification
kkt to be finalized by contractor kn
April 21, 2004",241,34,easyocr_pdf,True,[],content_page
2004 rlcs scanned,2,2004 - rlcs - scanned-02.png,/kaggle/input/datasets/yomnaahelali/page-image/page_images/2004 - rlcs - scanned/2004 - rlcs - scanned-02.png,2004 - rlcs - scanned.pdf,/kaggle/input/datasets/yomnaahelali/raw-document/2004 - rlcs - scanned.pdf,,,1,0,"@lbans
Department of Transportation District 11
1-15 RLCS Software Requirements Specification
Modification History
After the baseline version of this document is approved, any changes made to the document must be approved in accordance with the provisions of the established Change Management Plan:
April 21, 2004
Section VID
page ? of 66",338,51,easyocr_pdf,True,[],content_page
2004 rlcs scanned,3,2004 - rlcs - scanned-03.png,/kaggle/input/datasets/yomnaahelali/page-image/page_images/2004 - rlcs - scanned/2004 - rlcs - scanned-03.png,2004 - rlcs - scanned.pdf,/kaggle/input/datasets/yomnaahelali/raw-document/2004 - rlcs - scanned.pdf,,,1,0,"@lbans
Department of Transportation District 11
1-15 RLCS Software Requirements Specification
Table of Contents
INTRODUCTION 1.1. PURPOSE_ 1.2. SCOPE 1.2.1. Objectives 13. DEFINITIONS . ACRONYMS. AND ABBREVIATIONS 1.4. REFERENCES 15. OVERVIEW_
OVERALL DESCRIPTION
2.1. PRODUCT PERSPECTIVE 2.1.1. External System Interfaces. 2.1.2 User Interface 2.1.3. Harcwvare Interfaces 2.1.4 Software Interfaces 215. Communications Interfaces 2.1.6. Memory constraints 2.1.7. Operations 2.1.8. Site Adaptation: 2.2. PRODUCT FUNCTIONS 2.3. USER CHARACTERISTICS 2.4. CONSTRAINTS 25. ASSUMPTIONS AND DEPENDENCIES 2.6. APPORTIONING OF THE REQUIREMENTS
10 # 14 % 19 19 24 27 29 31 33 33 33 33 34 34 34 34 36 38 38 38 38 39 39
SPECIFIC REQUREMENTS 3.1. EXTERNAL INTERFACE REQURREMENTS 3.1.1. Harcware Interfaces_ 3.1.2. External System Interfaces. 3.1.3. Communications interfaces_ 3.2. FUNCTIONAL REQUREMENT 3.2.1. Graphical User Interface (GUI) 3.2.2 Process Monitoring and Control 3.2.3 Sequencing_ 3.2.4 Data Processing and Security. 3.2.5 Reporting 3.3 PERFORMANCE 3.3.1 External Interfaces_ 3.3.2 User Interface (GUI)_ 3.3.3 Process Monitoring and Control 3.3.4 Sequencing 3.35 Data Processing and Security 3.3.6 Reporting 3.3. Communications 3.4 LOGICAL DATABASE REQURREMENTS_ 35 DESIGN CONSTRAINTS 3.5.1 Comercial Off-the-Shelf Sofrware_ 3.5.2 Security 3.6 RLCS APPLICATION SOFTWARE ATTRIBUTES 3.6.2 Availability. 3.6.3 Maintainability:
April 21, 2004
Section VID
page 3 of 66",1465,196,easyocr_pdf,True,"['Table of Contents', 'OVERALL DESCRIPTION']",toc_page
2004 rlcs scanned,4,2004 - rlcs - scanned-04.png,/kaggle/input/datasets/yomnaahelali/page-image/page_images/2004 - rlcs - scanned/2004 - rlcs - scanned-04.png,2004 - rlcs - scanned.pdf,/kaggle/input/datasets/yomnaahelali/raw-document/2004 - rlcs - scanned.pdf,,,1,0,"'55 @lbans
Department of Transportation District 11
1-15 RLCS Software Requirements Specification
APPENDIXES A TRACEABILITY MATRICES
APPENDIX B TERMINOLOGY
42
APPENDIX C - DATA FLOW DIAGRAMS, AND DATA MODEL_
43
APPENDIX D - HARDWARE INTERFACE I/O CARD PIN CONFIGURA TION
53
FCU - NORTH EXISTING HARDWARE INTERFACE_
53
FCU _ SOUTH EXISTING HARDWARE INTERFACE
55
APPENDIX E TRANSPORTATION ELECTRICAL EQUIPMENT SPECIFICATION (TEES) FOR THE 2070 CONTROLLER 57
APPENDLX F _ INITIAL SYSTEM CONFIGURATION DATA FOR OPERATIONAL SEQUENCES AND SYSTEM MODES
58
EI Open Entrances_ F2 Roadway Closure Device Status. F.3 Opening Sequences F4 Closing Sequences. FS 'Halted' Opening and Closing Sequences E.6 Multiple Entrances_ F.7 Safety Screening of Commands F.8 Control System Integrity F.9 Control System Integrity Verification_ FIO Access and Safety Characteristics of the I-15 Reversible Roadway FII Normal Operations (Operator is logged on) _ E.I2 Unattended Operations (No operator is logged on) APPENDIX G - REQUIREMENTS WORKING GROUP
58 58 58 59 60 60
65 66
April 21, 2004
Section VID
page 4 of 66",1091,167,easyocr_pdf,True,"['APPENDIXES A TRACEABILITY MATRICES', 'APPENDIX B TERMINOLOGY', 'APPENDIX C - DATA FLOW DIAGRAMS, AND DATA MODEL_', 'APPENDIX D - HARDWARE INTERFACE I/O CARD PIN CONFIGURA TION', 'FCU - NORTH EXISTING HARDWARE INTERFACE_', 'FCU _ SOUTH EXISTING HARDWARE INTERFACE']",toc_page
2004 rlcs scanned,5,2004 - rlcs - scanned-05.png,/kaggle/input/datasets/yomnaahelali/page-image/page_images/2004 - rlcs - scanned/2004 - rlcs - scanned-05.png,2004 - rlcs - scanned.pdf,/kaggle/input/datasets/yomnaahelali/raw-document/2004 - rlcs - scanned.pdf,,,1,0,"@lbans
Department of Transportation District 11
1-15 RLCS Software Requirements Specification
1 Introduction
1.1.Purpose
This document defines the application software requirements for the Interstate -15 Reversible Lane Control System (I-15 RLCS)
The RLCS application software (RLCS Application') will meet all of the software requirements listed in this document; and if any changes are made to the original set of requirements, this document will reflect those changes upon approval of project management and the appropriate stakeholders
1.2.Scope
The purpose of the (1-15 RLCS) is to open and close the reversible lanes for morning and evening peak traffic hours and any special events defined by operators of the system_ The software developed from this specification will replace the current aging and non-expandable RLCS Application. In addition, new controller devices, as well as field device interface cards will be provided by the successful bidder, and the software will interface with these new field hardware components via interfaces to driver software.
April 21, 2004
Section VID
page 5 of 66",1107,166,easyocr_pdf,True,"['1 Introduction', '1.2.Scope']",content_page
2004 rlcs scanned,6,2004 - rlcs - scanned-06.png,/kaggle/input/datasets/yomnaahelali/page-image/page_images/2004 - rlcs - scanned/2004 - rlcs - scanned-06.png,2004 - rlcs - scanned.pdf,/kaggle/input/datasets/yomnaahelali/raw-document/2004 - rlcs - scanned.pdf,,,1,0,"'55 @bans
Department of Transportation District 11
1-15 RLCS Software Requirements Specification
1.2.1. Objectives
The RLCS Application must support  the objectives   listed in Section 1.2 System Goals, in the System Requirements Specification
1.3.Definitions, acronyms, and abbreviations See Appendix B for a list of terms used in this document:
1.4.References The reference documents below were used to prepare this requirements document:
Title
Prepared By Caltrans
Date June.1998
1-15 Reversible Lane Control System Existing Systems Documentation Report 1-15 Reversible Lane Control System Caltrans System Requirements Document Version D 1-15 Reversible Lane Control System Project Caltrans User Requirements Document_ Version D 1-15 Reversible Lane Control System VIP Feasibility Study Report IEEE Recommended Practice for Software IEEE Requirements_Specifications 830-1998 IEEE IEIA 12207.1 1997: Guide for IEEE SESC (Software Information Technology Software Life Cycle Engineering Standards Processes Life Cycle Data Committee Exhibit 1.1 Reference Documents
March, 2002
December , 1998
July, 2001
1998
1997
Appendix A provides a Traceability Matrix that maps the System Requirements to this document_
1.5. Overview The remainder of this document is divided into two sections
Section 2 gives a high-level, user- and operationally-oriented view of the software.
Section 3 provides the detailed requirements   including   explicitly stated and derived   functional requirements from which the RLCS Application will be designed.
April 21, 2004
Section VID
page 6 of 66",1571,217,easyocr_pdf,True,['1.2.1. Objectives'],appendix_page
2004 rlcs scanned,7,2004 - rlcs - scanned-07.png,/kaggle/input/datasets/yomnaahelali/page-image/page_images/2004 - rlcs - scanned/2004 - rlcs - scanned-07.png,2004 - rlcs - scanned.pdf,/kaggle/input/datasets/yomnaahelali/raw-document/2004 - rlcs - scanned.pdf,,,1,0,"@lbans
Department of Transportation District 11
1-15 RLCS Software Requirements Specification
2 Overall description This section describes the general factors that affect the RLCS Application software requirements_ This section does not state specific requirements, instead it provides a background for those requirements, which are defined in detail in Section 3.
The RLCS Application will allow an operator to view system status and issue commands to change device status as well as configure the system and generate reports_ The five major functions of the RLCS application  software are Graphical User Interface (GUI); Process Control and Monitoring, Sequencing, Data Processing and Security, and Reporting.
2.1.Product perspective This section describes how the RLCS Application software relates to other systems and software as well as how it functions internally.
2.1.1_ External System Interfaces
2.1.1.1.
In addition to providing data to the system users and traffic operations management; the RLCS Application will provide data to other external systems via an external server data store accessible by other external systems such as ATMS-2, ValuePricing/FasTrak, and ATIS:
2.1.1.2
The RLCS Application will also allow for remote access through a firewall via outside telecommunications networks by authorized users.
April 21, 2004
Section VID
page 7 of 66",1365,199,easyocr_pdf,True,[],content_page
2004 rlcs scanned,8,2004 - rlcs - scanned-08.png,/kaggle/input/datasets/yomnaahelali/page-image/page_images/2004 - rlcs - scanned/2004 - rlcs - scanned-08.png,2004 - rlcs - scanned.pdf,/kaggle/input/datasets/yomnaahelali/raw-document/2004 - rlcs - scanned.pdf,,,1,0,"'55 @bans
Department of Transportation District 11
1-15 RLCS Software Requirements Specification
The diagram below shows the flow of information to and from the different interfaces_
Broadcast Trave er
300 devices
Reversible Lane Field Devices (gates, pop up; lights)
Reversible Lane Changeable Message Signs
RLCS Operator
Ramp Meters (Model 170 Ramp Meler Controllers Rates
Message Numben Control Commands RLCS Statuz and Control Traveler Imfformation Device Status Device Control Commands Device Status
Ramp Metering
'200 800 devces Loop Detector Data (volume and Loop occupany) Detectors
RRLCS Lane Status RYCS Customers
ATIS
Loop Delector Data (volume and occupany)
RLCS
Value RLCS Lane Status Pricing RLCS Cuslomers (Managed Lants
ATMS
Video and Camera Control
Video Surveillence
pne Status and RLCS Lane Status ehicle Charge RLCS Customers
RLCS Lane Stalus RLCS Customets
Video and Loop Detector Data
Video ahd Loop Detector Data
Video and Loop Detector Data
FasTrak Changeable Message Sign5
External Server
Legend
ATMS Workstalion (Caltrans Traftic Operalions)
ATMS Workstation (CHP)
ATMS Workstation
Future
Existing
Exhibit 2.3: External RLCS Application Interfaces
April 21, 2004
Section VID
page 8 of 66",1213,177,easyocr_pdf,True,"['300 devices', 'ATIS', 'RLCS', 'ATMS']",content_page
2004 rlcs scanned,9,2004 - rlcs - scanned-09.png,/kaggle/input/datasets/yomnaahelali/page-image/page_images/2004 - rlcs - scanned/2004 - rlcs - scanned-09.png,2004 - rlcs - scanned.pdf,/kaggle/input/datasets/yomnaahelali/raw-document/2004 - rlcs - scanned.pdf,,,1,0,"'55 @bans
Department of Transportation District 11
1-15 RLCS Software Requirements Specification
2.1.2. User Interface The user will operate the RLCS Application software using a graphical user interface_
2.1.3. Hardware Interfaces RLCS application will seamlessly interface and control hardware devices
2.1.4. Software Interfaces This section discusses interfaces between the RLCS application and other software, which may include but are not  limited to: Workstation O/S, Network OIS, Controller O/S, database management system, and a reporting tool
2.1.5. Communications Interfaces The RLCS will provide access to system status data, to external systems through a firewall: This will be a one way data transfer to a computer outside of the RLCS network and making it available there for public use_ The transfer will occur every 30 seconds. one way serial data transfer will also be provided.
RLCS workstations and controllers will reside on a private network to communicate   field device information_
The RLCS private network communication media will include fiber, Cat 5 wiring Leased lines and dial-up lines
Communications from the TMC to the DCU controllers is through the FCU controller. In addition, wireless connections between the FCU and DCU controllers are not an option due to security and interference considerations
2.1.6. Memory constraints The only memory constraints imposed on the software will depend on constraints associated with the intelligent controller selected for the system: For the 2070 controller, reference the TEES document in Appendix E.
2.1.7. Operations
The RLCS Application will support the operations described in 'Section 2.8 Operational Scenarios' of the RLCS System Requirements Specification _
2.1.8. Site Adaptation
The RLCS Application will operate as a component of the RLCS System, for which physical adaptations are described in 'Section 3.7 Physical' of the System Requirements Specification
April 21, 2004
Section VID
page 9 of 66",1981,294,easyocr_pdf,True,"['2.1.7. Operations', '2.1.8. Site Adaptation']",appendix_page
2004 rlcs scanned,10,2004 - rlcs - scanned-10.png,/kaggle/input/datasets/yomnaahelali/page-image/page_images/2004 - rlcs - scanned/2004 - rlcs - scanned-10.png,2004 - rlcs - scanned.pdf,/kaggle/input/datasets/yomnaahelali/raw-document/2004 - rlcs - scanned.pdf,,,1,0,"'55 @bans
Department of Transportation District 11
1-15 RLCS Software Requirements Specification
2.2.Product functions
The data flow diagram below shows the five major functions of the RCLCS Application GUI, Process Control and Monitoring, Sequencing, Data Processing and Security, and Reporting_
Tranic Operations Program Momt
RLCS Operations Maint
Current Command Sumty Event Log Current System Status Schedule Fallure Summany Other Management Repons PIER Repont
RLCS Data
Macro commands Sequencing
Hk Car Poole
Sequencing 3.2.3
GUI 3.2 1
cOTS Reporting 3.25
Traveling Public
HOV Field Devices
Mil Commands
RLCS Data
Commands
Commands
RLCS Data
Device and Securty Data
Status
Data
Process Control & Monitoring 3.2.2
Processing and Security 3 2. 4
Lumtent System Status
Status and Event Data
External systems such as ValuePricing ATMS-2, and Travelers Info)
LEGEND solid Iines indicale dala Iloxs belween functions Dashed lines indicale conirol Ilo*5
115 Reversible Lane Control System Level 1 Data Flow
Exhibit 2.5: |-15 RLCS Product Functions Data Flow
April 21, 2004
Section VID
page 10 of 66",1096,164,easyocr_pdf,True,"['GUI 3.2 1', '115 Reversible Lane Control System Level 1 Data Flow']",content_page
2004 rlcs scanned,11,2004 - rlcs - scanned-11.png,/kaggle/input/datasets/yomnaahelali/page-image/page_images/2004 - rlcs - scanned/2004 - rlcs - scanned-11.png,2004 - rlcs - scanned.pdf,/kaggle/input/datasets/yomnaahelali/raw-document/2004 - rlcs - scanned.pdf,,,1,0,"'55 @lbans
Department of Transportation District 11
1-15 RLCS Software Requirements Specification
2.3.User characteristics
Several classes of users will access the RLCS Application A user is defined as anyone who has the ability to 'log on to the RLCS External entities such as ATMS and ValuePricing, which will retrieve data from a server external to the RLCS network, are not considered users. Also, the driving public will have access to system status via the changeable message   signs, and eventually the Traveler Information Network, but are also not considered users of the system
User Class Operator
Functions Command control of the system during normal mode. Only one ""operator' may be logged onto the system at any given time Authorized to change system mode_ Reporting and status checking capabilities only Command control of the system only during maintenance mode. Ability to execute maintenance mode control sequences from FCU workstations or remote dial-in terminals, as well as from the maintenance building workstation, but not from the TMC workstationNot able to change system mode_ Reporting and status checking:
Management Field Maintenance Staff
Electrical Systems (Hardware Software Systems Software) System Administrator
Reporting and status checking
member   of   the District 11 technical   staff  (usually
Software Systems   staff member) authorized to create and modify system configuration data, including staff; devices, and scheduled operations_ Authorized to changed system mode
Security setup capabilities are defined in more detail in Section 3
2.4.Constraints The following constraints were factors in the development of the detailed requirements for the RLCS Application:
a) Regulatory policies There were no technical regulatory policies specifically covering the RLCS Application.
b) Hardware limitations The RLCS Application will reside on a hardware platform compatible with Microsoft Windows NT or Unix-based operating systems
c) Interfaces to other applications Other than system level interfaces, such as network; operating system, and database system, there will be no interfaces to other applications_
d) Parallel operation For a short time, while the RLCS Application is being deployed  in the field, the existing system will be left in place and will only be disconnected after a successful, complete system test in the field during hours when the facility is closed to traffic_
Audit functions The RLCS Application will create and store log files which will track all
April 21, 2004
Section VID
page 11 of 66",2555,382,easyocr_pdf,True,[],content_page
2004 rlcs scanned,12,2004 - rlcs - scanned-12.png,/kaggle/input/datasets/yomnaahelali/page-image/page_images/2004 - rlcs - scanned/2004 - rlcs - scanned-12.png,2004 - rlcs - scanned.pdf,/kaggle/input/datasets/yomnaahelali/raw-document/2004 - rlcs - scanned.pdf,,,1,0,"'55 @bans
Department of Transportation District 11
1-15 RLCS Software Requirements Specification
application activity_
f) Higher-order language requirements There are no specific high level language requirements_ other than that a high level language be used to develop and maintain the RLCS Application for more cost-effective maintenance efforts_
g) Reliability requirements The RLCS Application must be available 24 hours per day; days per week; 365 days per year.
h) Criticality of the application The RLCS Application is important to the traffic management goals of the Southern California region.   Opening the lanes in the direction of the peak traffic flow to route traffic onto the reversible lanes is a critical operation in meeting these goals_
i) Safety and security considerations The safety of field maintenance staff and the traveling public is dependent on the correct functioning of the RLCS Application to open and close the facility_
Reversible Lanes facilities, whether operated manually, or by a control system, present a fundamental risk: The risk is the possibility of opening an entrance for one direction of travel, with one or more entrances already open in the opposite direction.
Should this type of event actually occur; it would be nothing less than catastrophic; for the motorists involved; for the traveling public in general, for the system operators, and for the Agency:
Another potential control system risk, lies with the barrier gates used at Locations 1, 2 and 5_ Should one of these gates be lowered across an otherwise open entrance, the results could be catastrophic_
There are less serious, but possibly more common control system risks in closure devicelsensor failures during the opening or closing of an entrance_
In the absence of full system overrides, if the system allows, or causes, an entrance to be opened in one direction, when an entrance in the opposite direction is open, then the system has failed.
A well designed, carefully implemented, and thoroughly tested control system, can reduce the chance of such an occurrence (due to operator error, control system or sensor failure).
In order to achieve this, the nature of the risk must be understood and continually kept in mind by control system developers and testers_
2.5.Assumptions and dependencies
The RLCS will benefit from the deployment of the Fiber Optic Network along |-15 Reversible Lane corridor to include the RLCS lanes_ The communications between the FCU and DCU locations will continue to be copper. The primary mode of communication is fiber and secondary is ISDN. The fail over will be transparent to the RLCS application_
April 21, 2004
Section VID
page 12 of 66",2687,427,easyocr_pdf,True,[],content_page
2004 rlcs scanned,13,2004 - rlcs - scanned-13.png,/kaggle/input/datasets/yomnaahelali/page-image/page_images/2004 - rlcs - scanned/2004 - rlcs - scanned-13.png,2004 - rlcs - scanned.pdf,/kaggle/input/datasets/yomnaahelali/raw-document/2004 - rlcs - scanned.pdf,,,1,0,"'55 @lbans
Department of Transportation District 11
1-15 RLCS Software Requirements Specification
dialup connection will be used for remote access to the RLCS_
2.6.Apportioning of the requirements The RLCS software will not be apportioned, or split between multiple releases. The complete set of requirements will be included in one release
April 21, 2004
Section VID
page 13 of 66",381,59,easyocr_pdf,True,[],content_page
2004 rlcs scanned,14,2004 - rlcs - scanned-14.png,/kaggle/input/datasets/yomnaahelali/page-image/page_images/2004 - rlcs - scanned/2004 - rlcs - scanned-14.png,2004 - rlcs - scanned.pdf,/kaggle/input/datasets/yomnaahelali/raw-document/2004 - rlcs - scanned.pdf,,,1,0,"'55 @bans
Department of Transportation District 11
1-15 RLCS Software Requirements Specification
3. Specific Requirements This section of the SRS contains the RLCS Application software requirements to a level of detail sufficient to enable designers to design the system, and acceptance testers to test that the system satisfies the requirements_
These software requirements will be revised by the contractor to reflect the final approved RLCS architecture design. This will be done before high-level software design phase_
Every stated requirement is externally perceivable by users, operators, or other external systems_
This section describes each input into the software, every output from the software, and all functions performed by the software_
3.1. External Interface requirements
3.1.1. Hardware Interfaces
Multiple field devices will interface with updated device inputloutput cards that in turn will interface with an intelligent controller It is unknown at this time which particular controller will be used to control the field devices, but the software must interface with whichever controller is chosen to interface with the field devices The field devices and controllers in the table on the following page are currently in use at the facility. See Appendix D for a table of current FCU-DCU and FCU-CMS interface pin configurations.
3.1.1.1 Field Device IIO Drivers The RLCS software shall send to and receive data from the field device IIO cards through I/O driver software
April 21, 2004
Section VID
page 14 of 66",1532,234,easyocr_pdf,True,"['3.1. External Interface requirements', '3.1.1. Hardware Interfaces']",appendix_page
2004 rlcs scanned,15,2004 - rlcs - scanned-15.png,/kaggle/input/datasets/yomnaahelali/page-image/page_images/2004 - rlcs - scanned/2004 - rlcs - scanned-15.png,2004 - rlcs - scanned.pdf,/kaggle/input/datasets/yomnaahelali/raw-document/2004 - rlcs - scanned.pdf,,,1,0,"@bans
Department of Transportation District 11
1-15 RLCS Software Requirements Specification
The tables below show the description and locations of the field devices currently installed and to be installed at the facility. Appendix D contains a chart with I/O card pin configurations
Field Device MCU
FCU-S* FCU-N* DCU 2 DCU 3 DCU 4 DCU 5 Comments Type of devices Controlled by each FCU controller_
Description Manual Control Unit
DCU 1
Gate
Barrier Gate
Draw Lights Wrong Way Lights EL-1 EL-2 EL-3 EL-4 EL-5 ET-1 WL-1
Entrance Street Lights
Barrier Lights
Longitudinal Entrance Pop-Up_ Longitudinal Entrance Pop-Up Longitudinal Entrance Pop-Up Longitudinal Entrance Pop-Up Longitudinal Entrance Pop-Up Transverse Entrance Pop-Up Longitudinal Wrong Way Pop- Up Longitudinal Wrong Way Pop- Up Longitudinal Wrong Way Pop- Up Longitudinal Wrong Way Pop- Up Longitudinal Wrong Way Pop- Up Transverse Wrong Way Pop-Up Transverse Wrong_Way Pop-Up 1-15 northbound RLCS approach
Number of pop-ups per bank:
WL-2
WL-3
WL-4
WL-5
WT-1 WT-2 CMS 1-4
10
Controlled from FCU South Controlled from FCU South Controlled from FCU North
CMS 5-8
SR 163 northbound RLCS approach
CMS 9-12
1-15 southbound RLCS approach
Exhibit 3.1: 1-15 RLCS Controllers and Field Devices
""The controllers at the FCU and DCU will be replaced with modern controllers such as the Department of Transportation 2070 Advanced Transportation Controller (ATC) or a controller with equal or better capabilities_
April 21, 2004
Section VID
page 15 of 66",1505,232,easyocr_pdf,True,"['DCU 1', 'WL-2', 'WL-3', 'WL-4', 'WL-5', 'WT-1 WT-2 CMS 1-4', 'CMS 5-8', 'CMS 9-12']",appendix_page
2004 rlcs scanned,16,2004 - rlcs - scanned-16.png,/kaggle/input/datasets/yomnaahelali/page-image/page_images/2004 - rlcs - scanned/2004 - rlcs - scanned-16.png,2004 - rlcs - scanned.pdf,/kaggle/input/datasets/yomnaahelali/raw-document/2004 - rlcs - scanned.pdf,,,1,0,"@lbans
Department of Transportation District 11
1-15 RLCS Software Requirements Specification
RLCS Inputs to and outputs from the FCU and DCU Controllers Device Sensors Inputs FCUS FFCU-NIDcU DCU 2 DcUlM clculm clDculmcu Total # Or 8 Outputs { Sensors
Field Device
Barrier Lights LHS and LHN Light FCUs Cabinet ID and DCUs [Compressor Pressure
Output Input
13
Input
Air Tank Press Input MCU Line Air Press Input Autol Manual Input Pop-Up Power Enable Output Pop-Up Entrance Up Output Pop-Up Entrance Down Output Pop-Ups Pop-Up Wrong Way Up Output Pop-Up Wrong Way Down Output CMS CMS InputIOutput Gate Power Enable Output Gate Warning Lights Output Gate Gate Up InputIOutput Gate 15 Deg: Down InputlOutput Gate Down InputlOutput TOTAL # OF SENSORS: 18 29 15 19 10 Exhibit 3.2a: Currently installed 1-15 RLCS Field Sensors and Devices
16
16
15 15 
19
139
Devices to be added to the RLCS are shown in Exhibit 3.2b.
April 21, 2004
Section VID
page 16 of 66",953,162,easyocr_pdf,True,[],content_page
2004 rlcs scanned,17,2004 - rlcs - scanned-17.png,/kaggle/input/datasets/yomnaahelali/page-image/page_images/2004 - rlcs - scanned/2004 - rlcs - scanned-17.png,2004 - rlcs - scanned.pdf,/kaggle/input/datasets/yomnaahelali/raw-document/2004 - rlcs - scanned.pdf,,,1,0,"'55 @lbans
Department of Transportation District 11
1-15 RLCS Software Requirements Specification
RLCS Inputs to and outputs from the FCU and DCU Controllers _ Device Sensors Inputs FCU-S FCU-N DCU 1 DCU 2 DCU 3 DCU 4 DCU 5 Total # Or Outputs Sensors
Field Device
FCUs
Watchdog Timer Watchdog Status FCUsIDCUs Temp Voltage Yard Gate Sensor FCUs Equipment Room Sensor Control Sensor
Output Output Input Input Input
Input
Input Input Input
Fire Alarm Back-up AC Power Sensor AC Power Monitor
Input
Reset IIP Jack
Input
JAir Dryer Sensor Input Air Cooler Sensor Input [Air Compressor Input Monitor JAir Compressor Power Input Reset DET for IIP files Output TOTAL #OF ISENSORS:
2
DCUs
15
16
51
Exhibit 3.2b: Future Installation |-15 RLCS Field Device and Sensors
April 21, 2004
Section VID
page 17 of 66",799,135,easyocr_pdf,True,[],content_page
2004 rlcs scanned,18,2004 - rlcs - scanned-18.png,/kaggle/input/datasets/yomnaahelali/page-image/page_images/2004 - rlcs - scanned/2004 - rlcs - scanned-18.png,2004 - rlcs - scanned.pdf,/kaggle/input/datasets/yomnaahelali/raw-document/2004 - rlcs - scanned.pdf,,,1,0,"'55 @lbans
Department of Transportation District 11
1-15 RLCS Software Requirements Specification
3.1.2. External System Interfaces
All external systems shall retrieve RLCS status from a server outside the RLCS network. (outside a firewall). A single data file will include the following data elements:
3.1.21.
Status (e.g open northbound, open southbound, closed)
3.1.2.2
Customers (e.g.: RLCSIFasTrak only, all traffic)
3.1.23.
Access (e.g:: location open, location 2 closed)
3.1.2.4.
Signs (e.g:: Sign ""Express Lanes Open"" , Sign2 ""Express Lanes Closed"")
3.1.3. Communications interfaces
There are two external communications interfaces with the RLCS Application
3.1.3.1. The first is a connection to a Department of Transportation ISSC resource (possibly a WAN connection) via a firewall  All external systems will access RLCS data through this interface. This interface is a one-way output only interface_
3.1.3.2 The second consists of a secure remote dial-in interface through a firewall via a dial-up modem.  This is a two-way interface that allows connection into the RLCS network via a remote computer equipped with the application software, and with a user logon authorized for remote access.
April 21, 2004
Section VID
page 18 of 66",1244,185,easyocr_pdf,True,"['3.1.2. External System Interfaces', '3.1.3. Communications interfaces']",content_page
